age,income,pre_test_score,attendance_score,program_offered,program_participation,post_test_score,tau,categ
37.1,1080.0,35.22,13.1,1,0,35.22,18.770000000000003,never-taker
44.9,8490.0,46.32,51.5,0,0,46.32,34.36000000000001,complier
41.4,10877.0,49.55,27.1,1,1,79.55,33.91,complier
40.9,589.0,32.12,40.4,0,0,32.12,36.38,complier
41.4,2418.0,34.72,8.5,1,0,34.72,18.840000000000003,never-taker
50.4,3221.0,38.83,42.3,0,0,38.83,35.42,complier
37.0,366.0,33.27,18.7,0,0,33.27,19.05,never-taker
43.1,8342.0,47.87,10.2,0,0,47.87,16.979999999999997,never-taker
40.6,816.0,34.53,10.9,1,0,34.53,18.87,never-taker
48.3,10010.0,49.04,60.1,0,0,49.04,33.98,complier
39.0,3014.0,37.29,27.4,1,0,37.29,18.480000000000004,never-taker
42.6,9381.0,47.51,37.7,1,1,77.50999999999999,34.190000000000005,complier
48.7,2715.0,36.66,20.0,0,0,36.66,18.57,never-taker
48.7,4503.0,40.25,18.4,0,0,40.25,18.06,never-taker
43.1,2699.0,35.42,46.2,1,1,65.42,35.91,complier
44.0,2201.0,36.67,37.1,1,1,66.67,35.730000000000004,complier
47.1,9377.0,47.91,17.6,0,0,47.91,16.97,never-taker
43.5,8972.0,47.45,16.6,1,0,47.45,17.039999999999992,never-taker
40.1,1977.0,34.68,20.5,1,0,34.68,18.85,never-taker
36.7,2204.0,35.46,13.3,0,0,35.46,18.74,never-taker
44.9,2344.0,37.12,47.8,0,0,37.12,35.67000000000001,complier
38.4,7419.0,44.16,9.4,1,0,44.16,17.5,never-taker
45.2,12288.0,53.17,27.9,0,0,53.17,16.230000000000004,never-taker
38.7,2258.0,35.37,11.9,0,0,35.37,18.75,never-taker
45.1,1794.0,34.71,29.7,1,1,64.71000000000001,36.01,complier
41.0,754.0,34.4,25.3,0,0,34.4,18.89,never-taker
40.3,1603.0,36.51,25.2,0,0,36.51,18.590000000000003,never-taker
54.2,1739.0,35.63,18.5,0,0,35.63,18.71,never-taker
42.5,3800.0,37.23,10.3,0,0,37.23,18.49,never-taker
50.6,1369.0,36.01,9.4,1,0,36.01,18.660000000000004,never-taker
35.1,4541.0,38.71,12.6,0,0,38.71,18.28,never-taker
40.2,7745.0,44.27,31.3,1,1,74.27000000000001,34.65,complier
50.0,6273.0,42.33,16.3,0,0,42.33,17.760000000000005,never-taker
41.2,11164.0,52.21,13.2,1,0,52.21,16.359999999999992,never-taker
47.1,4422.0,40.71,29.5,0,0,40.71,17.990000000000002,never-taker
35.4,1457.0,35.01,5.3,1,0,35.01,18.800000000000004,never-taker
43.6,4500.0,39.54,50.1,1,1,69.53999999999999,35.32,complier
41.4,1749.0,34.68,58.5,0,0,34.68,36.01,complier
46.4,24639.0,73.34,15.9,1,0,73.34,13.36999999999999,never-taker
38.9,5873.0,42.23,41.6,0,0,42.23,34.940000000000005,complier
39.2,1014.0,33.37,64.6,1,1,63.37,36.2,complier
46.5,4863.0,40.17,51.5,1,1,70.17,35.230000000000004,complier
43.8,4369.0,40.46,31.3,0,0,40.46,18.03,never-taker
49.6,6328.0,41.87,4.9,0,0,41.87,17.830000000000005,never-taker
37.9,5071.0,40.95,42.8,0,0,40.95,35.11999999999999,complier
46.5,12040.0,51.96,29.1,1,1,81.96000000000001,33.559999999999995,complier
42.6,3354.0,38.39,5.2,0,0,38.39,18.32,never-taker
35.9,3703.0,36.41,10.9,0,0,36.41,18.6,never-taker
44.0,542.0,32.34,44.9,0,0,32.34,36.34,complier
39.6,5099.0,39.9,15.4,1,0,39.9,18.11,never-taker
42.3,2810.0,35.88,41.7,1,1,65.88,35.84,complier
34.5,4617.0,37.78,49.2,0,0,37.78,35.56999999999999,complier
37.2,3529.0,35.89,43.6,0,0,35.89,35.84,complier
48.8,15160.0,59.4,12.5,1,0,59.4,15.339999999999996,never-taker
46.9,4626.0,39.29,63.7,1,1,69.28999999999999,35.36000000000001,complier
40.0,13279.0,54.5,22.9,0,0,54.5,16.040000000000006,never-taker
46.2,825.0,32.25,27.7,1,1,62.25,36.36,complier
38.0,4209.0,40.56,10.9,1,0,40.56,18.009999999999998,never-taker
38.0,1872.0,33.69,13.2,1,0,33.69,18.99,never-taker
41.4,1122.0,33.6,44.4,1,1,63.6,36.17,complier
42.4,2797.0,34.91,41.7,0,0,34.91,35.980000000000004,complier
37.3,7673.0,43.28,48.2,0,0,43.28,34.78999999999999,complier
42.3,1287.0,32.45,45.6,0,0,32.45,36.33,complier
48.0,8933.0,47.57,10.7,0,0,47.57,17.020000000000003,never-taker
49.1,3335.0,38.08,15.6,1,0,38.08,18.370000000000005,never-taker
39.5,4409.0,37.96,37.8,0,0,37.96,35.550000000000004,complier
41.7,5563.0,42.33,78.6,1,1,72.33,34.93000000000001,complier
37.4,5150.0,39.91,15.8,1,0,39.91,18.110000000000007,never-taker
42.9,5545.0,43.27,13.3,0,0,43.27,17.629999999999995,never-taker
33.2,1555.0,36.25,40.1,0,0,36.25,35.790000000000006,complier
46.3,5813.0,41.12,41.1,1,1,71.12,35.1,complier
45.2,603.0,35.1,18.8,0,0,35.1,18.79,never-taker
44.2,8728.0,46.81,12.3,1,0,46.81,17.129999999999995,never-taker
46.7,7282.0,46.05,68.5,0,0,46.05,34.400000000000006,complier
37.4,4814.0,40.47,16.6,0,0,40.47,18.03,never-taker
48.8,1113.0,35.6,9.2,1,0,35.6,18.72,never-taker
46.3,3161.0,36.96,32.2,0,0,36.96,35.690000000000005,complier
41.7,773.0,31.3,6.6,1,0,31.3,19.33,never-taker
49.5,1834.0,35.95,23.9,1,0,35.95,18.669999999999995,never-taker
45.4,1960.0,35.28,57.4,0,0,35.28,35.92999999999999,complier
44.5,3422.0,37.4,14.4,1,0,37.4,18.46,never-taker
43.5,452.0,30.93,1.8,0,0,30.93,19.380000000000003,never-taker
45.6,390.0,31.46,56.1,1,1,61.46,36.470000000000006,complier
47.7,891.0,31.84,36.0,1,1,61.84,36.42,complier
33.4,1943.0,35.9,35.6,0,0,35.9,35.84,complier
37.2,2071.0,33.45,57.6,0,0,33.45,36.19,complier
43.9,4441.0,40.77,34.1,0,0,40.77,17.979999999999997,never-taker
43.6,740.0,32.82,30.4,0,0,32.82,36.28,complier
38.6,2734.0,37.35,38.7,1,1,67.35,35.63,complier
46.1,9288.0,47.36,18.5,0,0,47.36,17.049999999999997,never-taker
34.6,2237.0,33.4,39.6,1,1,63.4,36.190000000000005,complier
48.3,1817.0,34.64,26.5,0,0,34.64,18.85,never-taker
47.7,7774.0,47.42,29.9,0,0,47.42,17.039999999999992,never-taker
40.7,976.0,32.08,61.5,0,0,32.08,36.38,complier
43.2,1073.0,35.02,32.4,0,0,35.02,18.8,never-taker
41.0,7152.0,46.05,67.9,1,1,76.05,34.400000000000006,complier
42.1,10785.0,48.25,27.8,1,1,78.25,34.09,complier
47.4,9549.0,47.56,41.9,0,0,47.56,34.19,complier
46.6,9970.0,48.35,36.1,1,1,78.35,34.080000000000005,complier
44.0,1861.0,33.77,48.0,0,0,33.77,36.13999999999999,complier
34.5,15391.0,59.07,57.1,0,0,59.07,32.559999999999995,complier
52.6,12278.0,54.78,44.5,1,1,84.78,33.16,complier
45.9,9297.0,49.39,35.9,0,0,49.39,16.760000000000005,never-taker
42.3,12119.0,53.04,31.0,1,1,83.03999999999999,33.410000000000004,complier
51.5,4890.0,42.26,68.5,0,0,42.26,34.940000000000005,complier
39.0,8659.0,46.42,46.9,0,0,46.42,34.349999999999994,complier
39.3,2430.0,34.29,24.2,1,1,64.28999999999999,36.07,complier
52.0,4815.0,41.97,11.1,0,0,41.97,17.810000000000002,never-taker
45.6,14208.0,57.2,19.7,0,0,57.2,15.659999999999997,never-taker
44.3,3119.0,37.45,19.2,0,0,37.45,18.45,never-taker
45.9,1521.0,32.73,55.9,0,0,32.73,36.29,complier
46.7,1189.0,34.71,26.1,1,0,34.71,18.84,never-taker
41.5,919.0,33.38,28.6,0,0,33.38,36.2,complier
36.9,1554.0,36.33,40.5,0,0,36.33,35.78,complier
50.3,2544.0,35.77,26.3,1,0,35.77,18.69,never-taker
45.3,1817.0,36.14,65.3,1,1,66.14,35.81,complier
48.2,1860.0,34.78,43.9,0,0,34.78,36.0,complier
39.4,2051.0,36.26,50.4,0,0,36.26,35.79,complier
45.7,369.0,34.5,43.3,0,0,34.5,36.040000000000006,complier
34.3,552.0,32.38,29.6,0,0,32.38,36.34,complier
40.0,3325.0,37.52,12.5,0,0,37.52,18.44,never-taker
43.2,2395.0,37.06,35.6,1,1,67.06,35.67999999999999,complier
43.5,11647.0,49.56,10.7,0,0,49.56,16.739999999999995,never-taker
50.5,9910.0,48.61,54.1,1,1,78.61,34.040000000000006,complier
36.8,3894.0,39.81,10.6,0,0,39.81,18.12,never-taker
43.4,2616.0,36.37,39.5,1,1,66.37,35.77,complier
45.3,1183.0,32.22,19.2,1,0,32.22,19.200000000000003,never-taker
49.1,8665.0,47.96,44.9,1,1,77.96000000000001,34.13,complier
35.1,3449.0,39.64,22.4,1,0,39.64,18.14,never-taker
46.6,412.0,32.19,24.8,0,0,32.19,19.200000000000003,never-taker
46.6,3277.0,39.42,34.7,0,0,39.42,18.18,never-taker
32.9,552.0,34.7,15.2,0,0,34.7,18.84,never-taker
49.3,629.0,33.85,67.2,1,1,63.85,36.13,complier
52.3,2339.0,37.02,55.2,0,0,37.02,35.68,complier
41.3,6910.0,43.51,9.4,1,0,43.51,17.6,never-taker
52.5,598.0,33.58,59.8,1,1,63.58,36.17,complier
45.0,4699.0,40.52,33.1,0,0,40.52,35.18999999999999,complier
33.6,7055.0,43.14,27.0,1,1,73.14,34.81,complier
42.5,5160.0,40.58,70.9,1,1,70.58,35.18000000000001,complier
47.3,6451.0,43.68,30.7,0,0,43.68,17.57,never-taker
45.6,2358.0,35.5,41.8,1,1,65.5,35.900000000000006,complier
49.9,8819.0,47.87,29.9,0,0,47.87,16.979999999999997,never-taker
43.4,3981.0,38.15,31.8,0,0,38.15,35.52,complier
35.1,8104.0,44.75,36.2,0,0,44.75,34.59,complier
50.2,7515.0,45.2,44.7,1,1,75.2,34.52,complier
42.3,4622.0,38.21,46.9,1,1,68.21000000000001,35.51,complier
54.9,12636.0,53.67,64.8,1,1,83.67,33.31999999999999,complier
44.5,396.0,34.74,41.7,0,0,34.74,35.99999999999999,complier
47.0,4752.0,40.66,44.8,1,1,70.66,35.17,complier
38.2,11543.0,52.36,14.3,1,0,52.36,16.340000000000003,never-taker
31.8,1857.0,33.98,8.8,0,0,33.98,18.950000000000003,never-taker
44.8,3172.0,36.24,45.5,0,0,36.24,35.79,complier
44.7,2695.0,38.67,55.5,1,1,68.67,35.45,complier
43.0,577.0,33.19,12.3,1,0,33.19,19.06,never-taker
44.2,3425.0,37.11,4.4,0,0,37.11,18.5,never-taker
46.6,2641.0,36.17,37.5,0,0,36.17,35.8,complier
44.3,1289.0,34.31,5.8,1,0,34.31,18.9,never-taker
51.0,2288.0,37.74,29.8,1,0,37.74,18.41,never-taker
45.3,2520.0,34.87,39.1,1,1,64.87,35.99,complier
50.4,6555.0,41.35,13.4,0,0,41.35,17.9,never-taker
49.3,6027.0,42.47,18.7,0,0,42.47,17.740000000000002,never-taker
51.9,8741.0,45.52,26.6,0,0,45.52,34.48,complier
45.3,1079.0,34.62,4.0,0,0,34.62,18.86,never-taker
51.1,301.0,32.62,7.1,0,0,32.62,19.14,never-taker
44.0,7150.0,46.01,21.6,1,0,46.01,17.240000000000002,never-taker
42.2,5658.0,41.82,31.7,0,0,41.82,34.99999999999999,complier
38.8,16571.0,61.55,24.0,0,0,61.55,15.040000000000006,never-taker
39.4,1466.0,34.79,60.1,0,0,34.79,36.00000000000001,complier
34.7,1726.0,35.57,21.9,0,0,35.57,18.72,never-taker
53.9,5431.0,41.06,6.3,0,0,41.06,17.939999999999998,never-taker
46.9,8360.0,45.6,7.6,1,0,45.6,17.299999999999997,never-taker
52.8,1281.0,36.49,3.8,0,0,36.49,18.59,never-taker
41.4,387.0,32.46,30.8,1,1,62.46,36.330000000000005,complier
37.6,790.0,31.12,24.3,0,0,31.12,36.52,complier
44.4,1553.0,33.64,1.2,0,0,33.64,18.99,never-taker
42.4,9655.0,49.64,53.0,1,1,79.64,33.89,complier
49.6,1132.0,34.05,1.5,1,0,34.05,18.940000000000005,never-taker
42.9,900.0,32.3,25.8,0,0,32.3,36.35000000000001,complier
42.4,2668.0,36.41,33.7,0,0,36.41,35.77000000000001,complier
55.6,11575.0,51.08,30.3,1,1,81.08,33.69,complier
34.9,1950.0,34.8,46.2,1,1,64.8,36.0,complier
42.6,2644.0,34.73,20.6,1,1,64.72999999999999,36.01,complier
47.4,8622.0,44.84,16.1,0,0,44.84,17.409999999999997,never-taker
41.4,2838.0,37.49,12.4,0,0,37.49,18.45,never-taker
41.5,8226.0,46.3,10.7,1,0,46.3,17.200000000000003,never-taker
50.4,366.0,31.68,44.5,1,1,61.68,36.440000000000005,complier
54.8,1955.0,36.27,24.0,1,0,36.27,18.62,never-taker
49.1,650.0,34.68,30.2,1,0,34.68,18.85,never-taker
40.7,3302.0,37.69,12.1,1,0,37.69,18.42,never-taker
52.8,1554.0,37.15,44.9,0,0,37.15,35.660000000000004,complier
47.8,2147.0,36.0,30.9,0,0,36.0,35.83,complier
46.9,11574.0,50.73,8.0,1,0,50.73,16.57,never-taker
36.0,823.0,33.83,49.0,1,1,63.83,36.13,complier
42.0,423.0,31.42,5.5,0,0,31.42,19.309999999999995,never-taker
49.7,3532.0,38.57,41.4,1,1,68.57,35.46,complier
42.4,691.0,35.22,24.4,1,0,35.22,18.770000000000003,never-taker
46.5,12600.0,53.93,47.9,0,0,53.93,33.279999999999994,complier
44.7,8593.0,47.78,33.0,0,0,47.78,16.989999999999995,never-taker
46.0,4178.0,37.81,11.0,1,0,37.81,18.4,never-taker
42.7,9938.0,47.56,20.9,0,0,47.56,17.019999999999996,never-taker
48.9,11542.0,51.07,13.4,1,0,51.07,16.520000000000003,never-taker
52.7,7103.0,43.31,13.1,1,0,43.31,17.619999999999997,never-taker
36.2,1848.0,36.29,64.8,1,1,66.28999999999999,35.779999999999994,complier
42.6,5160.0,39.6,7.9,1,0,39.6,18.15,never-taker
47.7,7184.0,45.33,17.9,1,0,45.33,17.340000000000003,never-taker
50.4,510.0,32.28,25.4,0,0,32.28,19.19,never-taker
40.3,596.0,31.37,34.4,0,0,31.37,36.47999999999999,complier
44.9,2504.0,38.01,26.0,0,0,38.01,18.380000000000003,never-taker
32.3,440.0,31.38,10.0,1,0,31.38,19.320000000000004,never-taker
41.7,1562.0,34.55,35.0,0,0,34.55,36.03,complier
54.1,6741.0,42.39,44.9,0,0,42.39,34.92,complier
44.0,1050.0,34.78,28.2,0,0,34.78,18.83,never-taker
34.2,4042.0,40.49,4.2,0,0,40.49,18.02,never-taker
48.5,1933.0,36.87,40.0,1,1,66.87,35.7,complier
43.5,6890.0,44.4,10.8,0,0,44.4,17.47,never-taker
46.7,3010.0,38.62,8.1,1,0,38.62,18.29,never-taker
46.0,24149.0,70.74,56.6,1,1,100.74,30.90000000000001,complier
45.1,2567.0,34.66,18.6,1,0,34.66,18.85,never-taker
39.9,839.0,32.57,22.0,0,0,32.57,19.15,never-taker
35.9,1773.0,33.98,15.8,1,0,33.98,18.950000000000003,never-taker
44.4,3752.0,37.1,56.6,0,0,37.1,35.669999999999995,complier
48.5,783.0,31.72,26.1,1,1,61.72,36.43000000000001,complier
39.9,2027.0,36.74,24.2,0,0,36.74,18.559999999999995,never-taker
40.1,2786.0,37.95,35.3,1,1,67.95,35.55,complier
46.4,7004.0,43.06,8.9,1,0,43.06,17.659999999999997,never-taker
53.5,2373.0,37.95,17.8,0,0,37.95,18.379999999999995,never-taker
52.7,8166.0,46.3,15.2,0,0,46.3,17.200000000000003,never-taker
38.7,6798.0,42.11,21.0,1,1,72.11,34.959999999999994,complier
47.1,11033.0,52.66,51.1,1,1,82.66,33.46000000000001,complier
44.9,6424.0,42.25,30.1,0,0,42.25,34.94,complier
46.2,1094.0,35.77,56.3,0,0,35.77,35.85999999999999,complier
43.6,6361.0,44.39,30.1,1,0,44.39,17.47,never-taker
41.5,946.0,32.56,6.1,0,0,32.56,19.15,never-taker
49.8,388.0,33.65,26.7,0,0,33.65,18.99,never-taker
39.4,724.0,32.31,13.4,0,0,32.31,19.18,never-taker
45.5,5280.0,40.32,13.1,0,0,40.32,18.05,never-taker
52.4,3305.0,38.41,33.7,1,0,38.41,18.32,never-taker
44.0,9647.0,47.03,47.3,1,1,77.03,34.260000000000005,complier
47.0,486.0,32.49,25.1,0,0,32.49,19.16,never-taker
50.2,2120.0,37.8,5.0,0,0,37.8,18.410000000000004,never-taker
39.8,743.0,34.47,35.8,0,0,34.47,36.040000000000006,complier
38.8,497.0,33.06,20.3,1,0,33.06,19.08,never-taker
39.5,1003.0,34.94,18.6,0,0,34.94,18.81,never-taker
54.2,2336.0,34.96,48.1,0,0,34.96,35.970000000000006,complier
42.1,1024.0,33.39,17.8,0,0,33.39,19.03,never-taker
44.4,677.0,33.79,69.9,0,0,33.79,36.14000000000001,complier
41.0,6048.0,41.44,13.9,0,0,41.44,17.89,never-taker
40.1,6939.0,44.43,34.1,0,0,44.43,34.63,complier
41.9,1352.0,34.8,21.3,1,0,34.8,18.830000000000005,never-taker
49.8,11584.0,51.79,38.8,0,0,51.79,33.59,complier
45.6,905.0,34.82,69.0,0,0,34.82,35.99,complier
46.6,1192.0,34.36,34.5,0,0,34.36,36.06,complier
41.9,6000.0,44.01,10.2,0,0,44.01,17.53,never-taker
47.7,8132.0,46.3,6.7,1,0,46.3,17.200000000000003,never-taker
46.0,7107.0,43.38,48.9,1,1,73.38,34.779999999999994,complier
37.3,3104.0,35.63,42.2,0,0,35.63,35.88,complier
46.3,3995.0,37.46,38.1,1,1,67.46000000000001,35.62,complier
38.8,405.0,31.32,36.2,0,0,31.32,36.49,complier
48.7,529.0,34.25,30.9,1,0,34.25,18.91,never-taker
44.0,1758.0,35.75,25.0,1,0,35.75,18.700000000000003,never-taker
39.5,5167.0,40.76,23.8,1,0,40.76,17.990000000000002,never-taker
46.5,2181.0,34.22,15.4,0,0,34.22,18.910000000000004,never-taker
39.3,3513.0,35.89,34.6,1,1,65.89,35.84,complier
45.9,525.0,32.8,20.7,1,0,32.8,19.11,never-taker
36.3,823.0,33.95,19.9,0,0,33.95,18.95,never-taker
45.3,1426.0,36.32,2.3,0,0,36.32,18.62,never-taker
46.3,3697.0,39.76,12.7,1,0,39.76,18.130000000000003,never-taker
39.1,30112.0,82.87,16.9,0,0,82.87,12.019999999999996,never-taker
39.0,3929.0,39.59,14.2,0,0,39.59,18.15,never-taker
39.5,667.0,32.99,7.9,1,0,32.99,19.09,never-taker
38.1,1937.0,34.66,32.5,1,1,64.66,36.02000000000001,complier
44.5,616.0,31.93,12.1,0,0,31.93,19.24,never-taker
41.3,673.0,34.79,22.1,1,0,34.79,18.83,never-taker
39.6,892.0,32.4,39.8,0,0,32.4,36.34,complier
44.8,9824.0,50.51,74.3,0,0,50.51,33.77,complier
37.1,560.0,32.53,28.3,0,0,32.53,36.31999999999999,complier
45.3,1594.0,32.85,4.3,1,0,32.85,19.11,never-taker
50.4,10263.0,48.94,47.8,1,1,78.94,33.99000000000001,complier
55.6,4664.0,42.28,37.2,0,0,42.28,17.769999999999996,never-taker
39.6,3408.0,37.87,31.3,1,1,67.87,35.56000000000001,complier
39.6,1783.0,34.51,52.0,0,0,34.51,36.04,complier
37.3,1462.0,33.53,37.9,0,0,33.53,36.17999999999999,complier
52.4,10466.0,50.13,12.0,0,0,50.13,16.660000000000004,never-taker
53.0,4057.0,40.63,18.4,1,0,40.63,18.0,never-taker
52.3,738.0,32.24,55.3,1,1,62.24,36.35999999999999,complier
40.8,307.0,34.42,35.6,1,0,34.42,18.879999999999995,never-taker
52.7,3871.0,37.0,23.6,1,1,67.0,35.68000000000001,complier
42.8,1937.0,37.38,43.3,1,1,67.38,35.63,complier
35.2,534.0,31.25,14.9,0,0,31.25,19.33,never-taker
35.0,3945.0,39.34,10.2,0,0,39.34,18.19,never-taker
46.6,3722.0,39.94,42.9,0,0,39.94,35.27,complier
36.7,9545.0,48.85,37.0,1,1,78.85,33.99999999999999,complier
48.3,961.0,33.44,42.1,0,0,33.44,36.19,complier
49.1,3001.0,35.89,15.6,1,0,35.89,18.68,never-taker
53.1,12059.0,54.57,9.5,1,0,54.57,16.029999999999994,never-taker
41.7,4355.0,38.24,29.5,1,1,68.24000000000001,35.51,complier
39.4,2007.0,35.03,24.9,1,0,35.03,18.8,never-taker
40.1,6150.0,43.97,7.8,0,0,43.97,17.53,never-taker
43.5,4615.0,37.9,21.0,0,0,37.9,35.559999999999995,complier
40.7,422.0,32.86,14.4,0,0,32.86,19.11,never-taker
43.2,813.0,33.49,1.9,1,0,33.49,19.02,never-taker
49.7,2762.0,37.37,42.5,0,0,37.37,35.63,complier
43.0,6645.0,43.36,12.8,1,0,43.36,17.619999999999997,never-taker
39.6,3636.0,40.03,67.1,1,1,70.03,35.25,complier
44.2,1800.0,33.41,38.7,1,1,63.41,36.19,complier
38.0,7551.0,44.48,17.8,1,0,44.48,17.46,never-taker
43.9,6396.0,41.1,16.6,1,0,41.1,17.939999999999998,never-taker
50.5,6022.0,44.51,58.5,0,0,44.51,34.62,complier
40.5,5197.0,42.16,9.2,1,0,42.16,17.790000000000006,never-taker
39.7,4873.0,41.69,20.3,0,0,41.69,17.85,never-taker
43.1,7973.0,44.69,8.0,1,0,44.69,17.43,never-taker
54.6,7741.0,46.47,10.8,0,0,46.47,17.18,never-taker
43.8,6106.0,42.37,30.2,0,0,42.37,34.92000000000001,complier
37.8,350.0,32.72,48.6,1,1,62.72,36.290000000000006,complier
46.9,2676.0,37.89,20.9,0,0,37.89,18.39,never-taker
47.0,1874.0,33.94,43.7,1,1,63.94,36.120000000000005,complier
51.3,2871.0,37.53,48.1,0,0,37.53,35.61,complier
45.5,9405.0,47.23,8.8,1,0,47.23,17.07,never-taker
37.9,1923.0,37.06,36.4,1,1,67.06,35.67999999999999,complier
37.3,2556.0,36.44,11.6,1,0,36.44,18.6,never-taker
42.2,5147.0,40.82,53.2,0,0,40.82,35.13999999999999,complier
50.3,3763.0,39.84,41.9,1,1,69.84,35.28,complier
39.7,8412.0,44.79,33.3,0,0,44.79,34.580000000000005,complier
46.0,14972.0,55.19,54.8,0,0,55.19,33.11,complier
41.1,3496.0,35.95,35.3,0,0,35.95,35.83,complier
46.1,6451.0,43.63,15.2,0,0,43.63,17.58,never-taker
51.3,2472.0,38.57,28.5,0,0,38.57,18.3,never-taker
45.2,1217.0,35.53,47.7,1,1,65.53,35.89,complier
40.9,1102.0,32.41,41.8,0,0,32.41,36.33,complier
46.2,3802.0,39.02,41.2,0,0,39.02,35.4,complier
55.0,1743.0,33.82,17.1,0,0,33.82,18.97,never-taker
42.0,386.0,34.18,48.3,1,1,64.18,36.080000000000005,complier
45.8,457.0,32.47,24.0,0,0,32.47,19.160000000000004,never-taker
48.8,646.0,31.38,38.5,0,0,31.38,36.48,complier
49.0,10803.0,51.7,40.1,1,1,81.7,33.599999999999994,complier
47.8,15122.0,58.92,10.7,1,0,58.92,15.409999999999997,never-taker
45.9,10876.0,49.15,35.3,0,0,49.15,33.96,complier
51.4,1720.0,37.11,17.1,1,0,37.11,18.5,never-taker
49.9,509.0,32.45,63.0,0,0,32.45,36.33,complier
41.7,1645.0,34.82,16.6,1,0,34.82,18.83,never-taker
46.3,341.0,31.93,25.0,1,0,31.93,19.24,never-taker
45.8,8792.0,48.0,14.3,0,0,48.0,16.959999999999994,never-taker
42.1,12368.0,52.25,22.2,0,0,52.25,16.36,never-taker
34.1,10308.0,49.82,3.4,1,0,49.82,16.699999999999996,never-taker
48.4,3406.0,38.21,44.9,1,1,68.21000000000001,35.51,complier
41.6,2000.0,36.43,34.9,0,0,36.43,35.76,complier
42.5,410.0,32.23,38.0,0,0,32.23,36.36000000000001,complier
45.6,10575.0,49.94,31.0,0,0,49.94,33.85000000000001,complier
39.5,5478.0,41.52,16.2,1,0,41.52,17.879999999999995,never-taker
46.3,1034.0,33.87,38.7,1,1,63.87,36.13,complier
50.9,6587.0,43.86,84.2,0,0,43.86,34.709999999999994,complier
45.1,8464.0,45.12,23.4,0,0,45.12,34.53000000000001,complier
50.0,9972.0,48.36,28.6,1,1,78.36,34.07000000000001,complier
40.7,3295.0,36.07,61.2,0,0,36.07,35.82,complier
46.7,1448.0,35.26,24.9,0,0,35.26,18.770000000000003,never-taker
43.7,2765.0,38.58,20.0,1,0,38.58,18.29,never-taker
33.6,9898.0,49.67,18.2,1,0,49.67,16.72,never-taker
49.7,854.0,33.01,25.3,0,0,33.01,19.080000000000005,never-taker
43.8,1832.0,34.69,25.3,0,0,34.69,18.85,never-taker
46.2,1308.0,33.13,20.3,0,0,33.13,19.07,never-taker
43.0,4500.0,38.46,11.4,1,0,38.46,18.31,never-taker
42.7,6142.0,41.23,53.3,0,0,41.23,35.080000000000005,complier
42.6,2959.0,38.06,27.1,1,0,38.06,18.37,never-taker
41.8,1587.0,36.05,28.1,0,0,36.05,18.65000000000001,never-taker
42.5,7756.0,44.75,28.1,1,1,74.75,34.59,complier
41.1,519.0,32.82,15.7,1,0,32.82,19.11,never-taker
40.8,930.0,35.6,23.4,0,0,35.6,18.72,never-taker
38.2,14058.0,56.49,22.9,1,0,56.49,15.759999999999998,never-taker
57.6,28889.0,81.34,15.4,0,0,81.34,12.22999999999999,never-taker
40.7,1273.0,35.49,10.8,1,0,35.49,18.73,never-taker
45.3,5233.0,42.89,13.3,0,0,42.89,17.68,never-taker
37.8,3708.0,38.32,38.4,1,1,68.32,35.49999999999999,complier
43.5,9368.0,46.97,47.4,1,1,76.97,34.27,complier
39.3,740.0,34.3,15.1,1,0,34.3,18.90000000000001,never-taker
40.5,2910.0,37.93,25.1,0,0,37.93,18.39,never-taker
40.5,623.0,34.26,6.0,1,0,34.26,18.910000000000004,never-taker
45.2,4737.0,42.2,27.6,0,0,42.2,17.779999999999994,never-taker
40.5,1502.0,35.24,36.6,1,1,65.24000000000001,35.93,complier
51.9,2017.0,35.82,15.5,0,0,35.82,18.69,never-taker
44.6,2845.0,38.12,4.5,1,0,38.12,18.36,never-taker
34.5,2986.0,36.61,56.9,1,1,66.61,35.739999999999995,complier
45.9,10867.0,48.49,33.6,0,0,48.49,34.059999999999995,complier
53.4,9934.0,50.13,65.9,1,1,80.13,33.82,complier
45.5,661.0,31.65,29.4,1,1,61.65,36.440000000000005,complier
46.5,373.0,31.59,11.3,1,0,31.59,19.290000000000003,never-taker
42.5,4718.0,38.98,20.7,0,0,38.98,18.24,never-taker
47.1,11479.0,53.22,37.2,0,0,53.22,16.22,never-taker
48.9,2336.0,35.28,60.2,1,1,65.28,35.92999999999999,complier
45.2,1627.0,35.91,9.4,1,0,35.91,18.67,never-taker
50.7,5823.0,43.71,15.0,0,0,43.71,17.57,never-taker
50.5,1221.0,33.38,11.7,0,0,33.38,19.029999999999998,never-taker
46.2,4895.0,38.95,1.3,0,0,38.95,18.239999999999995,never-taker
39.8,3931.0,37.88,19.4,0,0,37.88,18.39,never-taker
41.5,1454.0,35.48,22.2,1,0,35.48,18.730000000000004,never-taker
45.4,11733.0,52.99,22.4,0,0,52.99,16.249999999999993,never-taker
43.4,4757.0,41.14,32.0,1,0,41.14,17.93,never-taker
39.8,14817.0,58.58,46.3,0,0,58.58,32.629999999999995,complier
48.3,5361.0,42.92,49.8,1,1,72.92,34.84,complier
41.7,11589.0,53.32,17.2,1,0,53.32,16.21,never-taker
38.8,3526.0,38.02,71.9,1,1,68.02000000000001,35.54,complier
46.5,3902.0,40.67,32.1,0,0,40.67,18.0,never-taker
